recipe_num|title|url|image|servings|prep_time|cook_time|total_time|n_reviews|avg_review
17098|Baked Ziti III|https://www.allrecipes.com/recipe/17098/baked-ziti-iii/|https://images.media-allrecipes.com/userphotos/560x315/5643924.jpg|8|20|30|50|964|4.71
246866|Rigatoni alla Genovese|https://www.allrecipes.com/recipe/246866/rigatoni-alla-genovese/|https://images.media-allrecipes.com/userphotos/560x315/3489951.jpg|8|30|570|600|62|4.6
234592|Buffalo Chicken Stuffed Shells|https://www.allrecipes.com/recipe/234592/buffalo-chicken-stuffed-shells/|https://images.media-allrecipes.com/userphotos/3326978.jpg|6|15|25|220|91|4.241758241758242
60700|'Got Some Crust' Macaroni and Cheese|https://www.allrecipes.com/recipe/60700/got-some-crust-macaroni-and-cheese/|https://images.media-allrecipes.com/userphotos/560x315/878511.jpg|12|20|55|75|67|4.32
246628|Spaghetti Cacio e Pepe|https://www.allrecipes.com/recipe/246628/spaghetti-cacio-e-pepe/|https://images.media-allrecipes.com/userphotos/560x315/3478412.jpg|4|5|18|23|177|4.58
228411|Baked Ziti Casserole|https://www.allrecipes.com/recipe/228411/baked-ziti-casserole/|https://images.media-allrecipes.com/userphotos/250x250/891954.jpg|8|15|45|70|26|4.62
158140|Spaghetti Sauce with Ground Beef|https://www.allrecipes.com/recipe/158140/spaghetti-sauce-with-ground-beef/|https://images.media-allrecipes.com/userphotos/560x315/667748.jpg|8|15|70|85|870|4.67
11731|Shrimp Fra Diavolo|https://www.allrecipes.com/recipe/11731/shrimp-fra-diavolo/|https://images.media-allrecipes.com/userphotos/560x315/224094.jpg|8|None|None|None|53|3.93
26257|Bow Ties with Sausage, Tomatoes and Cream|https://www.allrecipes.com/recipe/26257/bow-ties-with-sausage-tomatoes-and-cream/|https://images.media-allrecipes.com/userphotos/560x315/122627.jpg|6|15|30|45|2766|4.69
19368|Chuck's Favorite Mac and Cheese|https://www.allrecipes.com/recipe/19368/chucks-favorite-mac-and-cheese/|https://images.media-allrecipes.com/userphotos/560x315/231415.jpg|6|10|45|55|2549|4.26
26460|Quick and Easy Chicken Noodle Soup|https://www.allrecipes.com/recipe/26460/quick-and-easy-chicken-noodle-soup/|https://images.media-allrecipes.com/userphotos/4545057.jpg|6|10|20|30|3217|4.720857942182158
12009|Creamy Cajun Chicken Pasta|https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/|https://images.media-allrecipes.com/userphotos/4421034.jpg|2|15|15|30|2968|4.677897574123989
19304|Chicken Milano|https://www.allrecipes.com/recipe/19304/chicken-milano/|https://images.media-allrecipes.com/userphotos/7020136.jpg|4|10|20|30|2657|4.623635679337599
13436|Italian Sausage Soup with Tortellini|https://www.allrecipes.com/recipe/13436/italian-sausage-soup-with-tortellini/|https://images.media-allrecipes.com/userphotos/7167485.jpg|8|20|75|95|2569|4.825613079019074
11729|American Lasagna|https://www.allrecipes.com/recipe/11729/american-lasagna/|https://images.media-allrecipes.com/userphotos/560x315/4458437.jpg|8|30|75|115|1879|4.68
17219|Best Tuna Casserole|https://www.allrecipes.com/recipe/17219/best-tuna-casserole/|https://images.media-allrecipes.com/userphotos/560x315/2615015.jpg|6|15|20|35|1910|4.31
81108|Classic Macaroni Salad|https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/|https://images.media-allrecipes.com/userphotos/560x315/878056.jpg|10|20|10|270|1987|4.47
8778|Cajun Chicken Pasta|https://www.allrecipes.com/recipe/8778/cajun-chicken-pasta/|https://images.media-allrecipes.com/userphotos/606388.jpg|2|20|20|40|2521|4.726299087663626
13333|Jamie's Minestrone|https://www.allrecipes.com/recipe/13333/jamies-minestrone/|https://images.media-allrecipes.com/userphotos/560x315/5283238.jpg|8|35|50|85|1743|4.73
8758|White Cheese Chicken Lasagna|https://www.allrecipes.com/recipe/8758/white-cheese-chicken-lasagna/|https://images.media-allrecipes.com/userphotos/735349.jpg|12|25|50|75|2441|4.404342482589103
11679|Homemade Mac and Cheese|https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/|https://images.media-allrecipes.com/userphotos/560x315/6174584.jpg|4|20|30|50|1803|4.15
11864|Chicken Noodle Casserole I|https://www.allrecipes.com/recipe/11864/chicken-noodle-casserole-i/|https://images.media-allrecipes.com/userphotos/4565560.jpg|6|30|30|60|2244|4.409982174688057
76129|Spinach Tomato Tortellini|https://www.allrecipes.com/recipe/76129/spinach-tomato-tortellini/|https://images.media-allrecipes.com/userphotos/560x315/824901.jpg|6|20|20|40|1575|4.66
18781|Pizza Casserole|https://www.allrecipes.com/recipe/18781/pizza-casserole/|https://images.media-allrecipes.com/userphotos/560x315/639577.jpg|7|30|30|60|1518|4.35
242405|Orange and Milk-Braised Pork Carnitas|https://www.allrecipes.com/recipe/242405/orange-and-milk-braised-pork-carnitas/|https://images.media-allrecipes.com/userphotos/560x315/2280918.jpg|8|10|150|160|62|4.84
221004|Cheesy Scalloped Potatoes with Ham|https://www.allrecipes.com/recipe/221004/cheesy-scalloped-potatoes-with-ham/|https://images.media-allrecipes.com/userphotos/6178632.jpg|6|25|85|110|466|4.622317596566524
220854|Chef John's Italian Meatballs|https://www.allrecipes.com/recipe/220854/chef-johns-italian-meatballs/|https://images.media-allrecipes.com/userphotos/4531471.jpg|30|20|35|135|1716|4.812354312354312
214500|Sausage, Peppers, Onions, and Potato Bake|https://www.allrecipes.com/recipe/214500/sausage-peppers-onions-and-potato-bake/|https://images.media-allrecipes.com/userphotos/3384034.jpg|8|20|45|65|1326|4.614630467571644
132815|Balsamic Roasted Pork Loin|https://www.allrecipes.com/recipe/132815/balsamic-roasted-pork-loin/|https://images.media-allrecipes.com/userphotos/560x315/1015071.jpg|8|5|60|185|1942|4.59
245775|Spaghetti alla Carbonara: the Traditional Italian Recipe|https://www.allrecipes.com/recipe/245775/spaghetti-alla-carbonara-the-traditional-italian-recipe/|https://images.media-allrecipes.com/userphotos/3280534.jpg|4|10|14|29|67|4.626865671641791
240583|Cheesy Ham and Corn Chowder|https://www.allrecipes.com/recipe/240583/cheesy-ham-and-corn-chowder/|https://images.media-allrecipes.com/userphotos/1930316.jpg|6|25|50|75|17|4.647058823529412
245774|Bucatini All'Amatriciana|https://www.allrecipes.com/recipe/245774/bucatini-allamatriciana/|https://images.media-allrecipes.com/userphotos/3926130.jpg|2|10|29|39|16|4.875
14746|Mushroom Pork Chops|https://www.allrecipes.com/recipe/14746/mushroom-pork-chops/|https://images.media-allrecipes.com/userphotos/714402.jpg|4|10|30|40|2067|4.4238026124818575
235378|Super-Easy Pulled Pork Sandwiches|https://www.allrecipes.com/recipe/235378/super-easy-pulled-pork-sandwiches/|https://images.media-allrecipes.com/userphotos/1180586.jpg|20|15|540|555|17|4.764705882352941
139603|Slow Cooker Carnitas|https://www.allrecipes.com/recipe/139603/slow-cooker-carnitas/|https://images.media-allrecipes.com/userphotos/5369243.jpg|10|10|600|610|1947|4.604006163328197
56927|Delicious Ham and Potato Soup|https://www.allrecipes.com/recipe/56927/delicious-ham-and-potato-soup/|https://images.media-allrecipes.com/userphotos/560x315/962656.jpg|8|20|25|45|10458|4.84
21174|BBQ Pork for Sandwiches|https://www.allrecipes.com/recipe/21174/bbq-pork-for-sandwiches/|https://images.media-allrecipes.com/userphotos/18978.jpg|12|15|270|285|3648|4.784539473684211
75861|Amazing Pork Tenderloin in the Slow Cooker|https://www.allrecipes.com/recipe/75861/amazing-pork-tenderloin-in-the-slow-cooker/|https://images.media-allrecipes.com/userphotos/305103.jpg|6|15|240|255|3489|4.152192605331041
12942|Italian Sausage Soup|https://www.allrecipes.com/recipe/12942/italian-sausage-soup/|https://images.media-allrecipes.com/userphotos/6285692.jpg|6|10|40|50|3254|4.807928703134603
143069|Super-Delicious Zuppa Toscana|https://www.allrecipes.com/recipe/143069/super-delicious-zuppa-toscana/|https://images.media-allrecipes.com/userphotos/1115547.jpg|6|25|60|85|3016|4.815981432360743
44742|Marinated Baked Pork Chops|https://www.allrecipes.com/recipe/44742/marinated-baked-pork-chops/|https://images.media-allrecipes.com/userphotos/820973.jpg|6|15|60|75|2941|4.294457667460048
73634|Colleen's Slow Cooker Jambalaya|https://www.allrecipes.com/recipe/73634/colleens-slow-cooker-jambalaya/|https://images.media-allrecipes.com/userphotos/258513.jpg|12|20|480|500|2847|4.453459782226905
92462|Slow Cooker Texas Pulled Pork|https://www.allrecipes.com/recipe/92462/slow-cooker-texas-pulled-pork/|https://images.media-allrecipes.com/userphotos/4560053.jpg|8|15|300|315|2706|4.52549889135255
13218|Absolutely Ultimate Potato Soup|https://www.allrecipes.com/recipe/13218/absolutely-ultimate-potato-soup/|https://images.media-allrecipes.com/userphotos/168555.jpg|8|20|30|50|2623|4.6629813191002665
14692|Caramel Apple Pork Chops|https://www.allrecipes.com/recipe/14692/caramel-apple-pork-chops/|https://images.media-allrecipes.com/userphotos/560x315/3787920.jpg|4|20|25|45|1680|4.46
31064|Italian Breaded Pork Chops|https://www.allrecipes.com/recipe/31064/italian-breaded-pork-chops/|https://images.media-allrecipes.com/userphotos/257811.jpg|4|25|35|60|2359|4.491309877066554
21736|Pan Seared Salmon I|https://www.allrecipes.com/recipe/21736/pan-seared-salmon-i/|https://images.media-allrecipes.com/userphotos/560x315/998740.jpg|4|10|10|20|174|4.53
237900|Sesame Grilled Salmon|https://www.allrecipes.com/recipe/237900/sesame-grilled-salmon/|https://images.media-allrecipes.com/userphotos/560x315/1144548.jpg|2|10|10|25|18|4.44
24509|Grandma's Famous Salmon Cakes|https://www.allrecipes.com/recipe/24509/grandmas-famous-salmon-cakes/|https://images.media-allrecipes.com/userphotos/560x315/785713.jpg|4|10|20|30|279|4.4
21176|Baked Dijon Salmon|https://www.allrecipes.com/recipe/21176/baked-dijon-salmon/|https://images.media-allrecipes.com/userphotos/560x315/877476.jpg|4|20|15|35|2507|4.57
228285|Teriyaki Salmon|https://www.allrecipes.com/recipe/228285/teriyaki-salmon/|https://images.media-allrecipes.com/userphotos/560x315/5310421.jpg|4|10|15|85|101|4.63
180764|Salmon with Brown Sugar Glaze|https://www.allrecipes.com/recipe/180764/salmon-with-brown-sugar-glaze/|https://images.media-allrecipes.com/userphotos/560x315/1119391.jpg|4|5|10|15|641|4.6
239541|Chef John's Fresh Salmon Cakes|https://www.allrecipes.com/recipe/239541/chef-johns-fresh-salmon-cakes/|https://images.media-allrecipes.com/userphotos/560x315/4470536.jpg|4|20|15|95|177|4.79
87279|Salmon with Lemon and Dill|https://www.allrecipes.com/recipe/87279/salmon-with-lemon-and-dill/|https://images.media-allrecipes.com/userphotos/560x315/2363185.jpg|4|10|25|35|564|4.54
134137|Delicious Salmon|https://www.allrecipes.com/recipe/134137/delicious-salmon/|https://images.media-allrecipes.com/userphotos/560x315/6768257.jpg|4|10|7|262|349|4.75
219911|Chef John's Salmon|https://www.allrecipes.com/recipe/219911/chef-johns-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2329568.jpg|2|10|15|25|189|4.7
233564|The Best Smoked Salmon Spread|https://www.allrecipes.com/recipe/233564/the-best-smoked-salmon-spread/|https://images.media-allrecipes.com/userphotos/560x315/1039633.jpg|10|15|None|15|113|4.71
255950|Citrus Baked Fish |https://www.allrecipes.com/recipe/255950/citrus-baked-fish/|https://images.media-allrecipes.com/userphotos/560x315/4529846.jpg|4|15|10|25|16|4.18
254817|Lemon Dill Salmon with Garlic, White Wine, and Butter Sauce|https://www.allrecipes.com/recipe/254817/lemon-dill-salmon-with-garlic-white-wine-and-butter-sauce/|https://images.media-allrecipes.com/userphotos/560x315/3824266.jpg|5|20|25|45|20|4.45
244507|Paleo Pecan-Maple Salmon|https://www.allrecipes.com/recipe/244507/paleo-pecan-maple-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2410943.jpg|4|15|12|147|54|4.48
241473|Cucumber Cups with Dill Cream and Smoked Salmon|https://www.allrecipes.com/recipe/241473/cucumber-cups-with-dill-cream-and-smoked-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2156685.jpg|12|40|None|40|23|4.49
75671|Lemon-Pepper Salmon|https://www.allrecipes.com/recipe/75671/lemon-pepper-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2783537.jpg|4|10|20|30|142|4.64
165827|Pepper-Honey Cedar Plank Salmon|https://www.allrecipes.com/recipe/165827/pepper-honey-cedar-plank-salmon/|https://images.media-allrecipes.com/userphotos/560x315/680641.jpg|6|15|30|105|166|4.75
34746|Baked Salmon II|https://www.allrecipes.com/recipe/34746/baked-salmon-ii/|https://images.media-allrecipes.com/userphotos/560x315/593567.jpg|2|15|45|120|2270|4.68
9336|Alaska Salmon Bake with Pecan Crunch Coating|https://www.allrecipes.com/recipe/9336/alaska-salmon-bake-with-pecan-crunch-coating/|https://images.media-allrecipes.com/userphotos/560x315/126607.jpg|6|20|10|30|1174|4.58
82817|Balsamic-Glazed Salmon Fillets|https://www.allrecipes.com/recipe/82817/balsamic-glazed-salmon-fillets/|https://images.media-allrecipes.com/userphotos/560x315/54136.jpg|6|10|20|30|1055|4.3
22538|Baked Salmon Fillets Dijon|https://www.allrecipes.com/recipe/22538/baked-salmon-fillets-dijon/|https://images.media-allrecipes.com/userphotos/560x315/265298.jpg|4|10|15|25|1025|4.54
16699|Firecracker Grilled Alaska Salmon|https://www.allrecipes.com/recipe/16699/firecracker-grilled-alaska-salmon/|https://images.media-allrecipes.com/userphotos/560x315/997347.jpg|8|20|20|400|917|4.72
36487|Blackened Salmon Fillets|https://www.allrecipes.com/recipe/36487/blackened-salmon-fillets/|https://images.media-allrecipes.com/userphotos/560x315/1095418.jpg|4|15|10|25|784|4.65
54702|Asian Salmon|https://www.allrecipes.com/recipe/54702/asian-salmon/|https://images.media-allrecipes.com/userphotos/560x315/5638023.jpg|8|15|30|105|612|4.55
58868|Oregon Salmon Patties|https://www.allrecipes.com/recipe/58868/oregon-salmon-patties/|https://images.media-allrecipes.com/userphotos/560x315/959825.jpg|5|10|15|25|605|4.52
26463|Salmon Chowder|https://www.allrecipes.com/recipe/26463/salmon-chowder/|https://images.media-allrecipes.com/userphotos/560x315/2653867.jpg|8|15|30|45|625|4.69
42067|Potato Salmon Patties|https://www.allrecipes.com/recipe/42067/potato-salmon-patties/|https://images.media-allrecipes.com/userphotos/560x315/310162.jpg|5|15|10|45|628|4.46
21555|Salmon with Dill|https://www.allrecipes.com/recipe/21555/salmon-with-dill/|https://images.media-allrecipes.com/userphotos/560x315/1104086.jpg|4|5|25|30|520|4.6
109297|Cedar Planked Salmon|https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2609651.jpg|6|15|20|35|544|4.84
9401|Salmon Patties I|https://www.allrecipes.com/recipe/9401/salmon-patties-i/|https://images.media-allrecipes.com/userphotos/250x250/453649.jpg|5|15|10|25|529|4.55
218093|Heather's Grilled Salmon|https://www.allrecipes.com/recipe/218093/heathers-grilled-salmon/|https://images.media-allrecipes.com/userphotos/560x315/2430433.jpg|4|10|10|80|483|4.82
189058|Super Simple Salmon|https://www.allrecipes.com/recipe/189058/super-simple-salmon/|https://images.media-allrecipes.com/userphotos/560x315/3149429.jpg|4|5|10|15|411|4.71
8628|Yakisoba Chicken|https://www.allrecipes.com/recipe/8628/yakisoba-chicken/|https://images.media-allrecipes.com/userphotos/2220105.jpg|6|15|15|30|514|4.303501945525292
218769|Slow Cooker Chicken Marrakesh|https://www.allrecipes.com/recipe/218769/slow-cooker-chicken-marrakesh/|https://images.media-allrecipes.com/userphotos/1129611.jpg|8|25|240|265|543|4.178637200736648
15068|Eggplant Tomato Bake|https://www.allrecipes.com/recipe/15068/eggplant-tomato-bake/|https://images.media-allrecipes.com/userphotos/560x315/384711.jpg|4|None|None|None|189|4.13
222352|Jamie's Sweet and Easy Corn on the Cob|https://www.allrecipes.com/recipe/222352/jamies-sweet-and-easy-corn-on-the-cob/|https://images.media-allrecipes.com/userphotos/560x315/840195.jpg|6|5|10|15|263|4.79
217051|Cranberry and Cilantro Quinoa Salad|https://www.allrecipes.com/recipe/217051/cranberry-and-cilantro-quinoa-salad/|https://images.media-allrecipes.com/userphotos/560x315/1081167.jpg|6|10|20|150|379|4.54
218973|Butternut Squash Cajun Fries|https://www.allrecipes.com/recipe/218973/butternut-squash-cajun-fries/|https://images.media-allrecipes.com/userphotos/560x315/717440.jpg|4|20|15|35|74|4.37
233355|Utokia's Ginger Shrimp and Broccoli with Garlic|https://www.allrecipes.com/recipe/233355/utokias-ginger-shrimp-and-broccoli-with-garlic/|https://images.media-allrecipes.com/userphotos/250x250/1029026.jpg|4|None|None|None|50|4.4
241571|Easy Roasted Potatoes|https://www.allrecipes.com/recipe/241571/easy-roasted-potatoes/|https://images.media-allrecipes.com/userphotos/560x315/3346075.jpg|6|15|40|55|21|4.74
138051|Black Bean and Chickpea Hummus|https://www.allrecipes.com/recipe/138051/black-bean-and-chickpea-hummus/|https://images.media-allrecipes.com/userphotos/250x250/857692.jpg|8|10|None|10|62|4.03
254342|Roasted Cauliflower Rice|https://www.allrecipes.com/recipe/254342/roasted-cauliflower-rice/|https://images.media-allrecipes.com/userphotos/560x315/5635485.jpg|8|20|27|47|41|4.45
13894|Zucchini-Tomato Saute|https://www.allrecipes.com/recipe/13894/zucchini-tomato-saute/|https://images.media-allrecipes.com/userphotos/560x315/29515.jpg|6|20|25|45|73|4.17
247194|The Best Dry-Roasted Chickpea Recipe |https://www.allrecipes.com/recipe/247194/the-best-dry-roasted-chickpea-recipe/|https://images.media-allrecipes.com/userphotos/560x315/3663248.jpg|4|10|44|54|55|4.58
257457|Meyer Lemon Avocado Toast|https://www.allrecipes.com/recipe/257457/meyer-lemon-avocado-toast/|https://images.media-allrecipes.com/userphotos/560x315/4487253.jpg|2|10|3|13|36|4.79
17580|Sugar-Free Frosting|https://www.allrecipes.com/recipe/17580/sugar-free-frosting/|https://images.media-allrecipes.com/userphotos/560x315/1609843.jpg|12|30|None|30|125|4.35
15559|Black Beans and Rice|https://www.allrecipes.com/recipe/15559/black-beans-and-rice/|https://images.media-allrecipes.com/userphotos/560x315/2119665.jpg|10|5|25|30|890|4.33
78023|Bean Soup With Kale|https://www.allrecipes.com/recipe/78023/bean-soup-with-kale/|https://images.media-allrecipes.com/userphotos/250x250/328678.jpg|8|None|None|None|753|4.65
34615|Easy Apple Coleslaw|https://www.allrecipes.com/recipe/34615/easy-apple-coleslaw/|https://images.media-allrecipes.com/userphotos/560x315/1037964.jpg|6|25|None|25|558|4.54
