recipe_num|category
8887|Videos (Not Web Shows)
8887|Video Cookbook
8887|Poultry Main Dishes
8887|5 to 30 Minutes
8887|World Cuisine
8887|European
8887|Italian
12720|Dairy Free
12720|Family
12720|Salmon
12720|BBQ
12720|Seafood
12720|Main
12720|Dinner
141678|Dinner
141678|Beginner
141678|3 to 8 Hours
141678|Pork - Main Dishes Only [Ad Channel]
141678|Top 200 Recipes (Not Sponsorable)
141678|DMP Segments
141678|ReynoldsSlowCooker
141678|Menus
141678|Top Recipes
141678|Videos (Not Web Shows)
141678|Video Cookbook
141678|Sales and Marketing Partners
141678|Appliances
141678|Slow Cooker
141678|Theme Parties
141678|Meat
141678|Pork
141678|Pork Tenderloin
141678|Super Bowl
141678|Recipe Types
141678|Main Dishes
141678|Meat Main Dishes
141678|Pulled and Shredded Meat (Main Dish)
141678|Low Effort
141678|Casual Entertaining
141678|Hot Temperature
141678|Canned Goods
141678|One Can
141678|90 Plus Minutes
141678|Main Dish
141678|Pork
141678|Pulled Pork
16700|Recipe Types
16700|Dinner
16700|Inspired Cuisine
16700|Mexican Inspired
16700|Main Dishes
16700|Oven
16700|Baked
16700|Beginner
16700|30 Minutes to 1 Hour
16700|Spicy Flavor
16700|Recipe Types
16700|[Yahoo] Main Ingredient
16700|[Yahoo] Chicken
16700|[Yahoo] Course/Meal
16700|[Yahoo] Dinner
16700|[Yahoo] Provider
16700|[Yahoo] All Recipes
16700|[Yahoo] Taste & Texture
16700|[Yahoo] Rich
16700|[Yahoo] Salty
16700|[Yahoo] Savory
16700|[Yahoo] Meaty
16700|Chicken Breasts
16700|[Yahoo] Cooking Method
16700|[Yahoo] Baking
16700|[Yahoo] Occasion/Holiday
16700|[Yahoo] Cinco de Mayo
16700|Seasonings
16700|Poultry
16700|Chicken
16700|Mexican [Ad Channel]
16700|Quick and Easy
16700|Budget Conscious
16700|Five Ingredients or Less
16700|ReynoldsFoil
16700|Menus
16700|Top Recipes
16700|Licensing
16700|Safeway
16700|Videos (Not Web Shows)
16700|Video Cookbook
16700|Main Dishes
16700|Cheese
16700|Cheddar Cheese
16700|Poultry Main Dishes
16700|Seasoning Mixes
16700|Taco Seasoning
16700|World Cuisine
16700|Latin American
16700|Mexican
8694|Dinner
8694|Inspired Cuisine
8694|Mexican Inspired
8694|Oven
8694|Baked
8694|30 Minutes to 1 Hour
8694|Recipe Types
8694|[Yahoo] Main Ingredient
8694|[Yahoo] Chicken
8694|[Yahoo] Course/Meal
8694|[Yahoo] Dinner
8694|[Yahoo] Provider
8694|[Yahoo] All Recipes
8694|[Yahoo] Taste & Texture
8694|[Yahoo] Rich
8694|[Yahoo] Salty
8694|[Yahoo] Savory
8694|[Yahoo] Meaty
8694|Chicken Breasts
8694|[Yahoo] Cooking Method
8694|[Yahoo] Baking
8694|[Yahoo] Special Diet
8694|[Yahoo] High Fiber
8694|[Yahoo] Occasion/Holiday
8694|[Yahoo] Cinco de Mayo
8694|Poultry
8694|Chicken
8694|Main Dishes
8694|Casserole Main Dishes
8694|Tortilla Main Dishes
8694|Enchiladas
8694|Mexican [Ad Channel]
8694|ReynoldsFoil
8694|HVR Shaker Recipes
8694|Budget Conscious
8694|Comfort Food
8694|Menus
8694|Top Recipes
8694|Hall of Fame
8694|Sales and Marketing Partners
8694|Kraft
8694|Dinner Spinner
8694|Kraft Homestyle Family Favorites
8694|Spicy Flavor
8694|Leftovers
8694|Licensing
8694|Safeway
8694|Videos (Not Web Shows)
8694|Video Cookbook
8694|Cheese
8694|Cheddar Cheese
8694|Canned Goods
8694|Two Cans
8694|Experienced
8694|World Cuisine
8694|Latin American
8694|Mexican
64513|Dinner
64513|Outdoor
64513|Outdoor Grilling
64513|Recipe Types
64513|Main Dishes
64513|Poultry
64513|Chicken
64513|Chicken Breasts
64513|Boneless Chicken Breasts
64513|Kebabs and Skewers
64513|BBQ/Grilling [Ad Channel]
64513|Summer
64513|ReynoldsFoil
64513|Sales and Marketing Partners
64513|Ford Flex
64513|Videos (Not Web Shows)
64513|Video Cookbook
64513|Savory Flavor
64513|Memorial Day
64513|30 Minutes to 1 Hour
64513|Mardi Gras
64513|Father' Day
64513|Independence Day
64513|Other Preparation Methods
64513|Marinated
64513|Low Effort
64513|Hot Temperature
64513|Budget Conscious
64513|Experienced
64513|Meat and Poultry
64513|Chicken
64513|Chicken Breasts
45954|Recipe Types
45954|Dinner
45954|Main Dishes
45954|Oven
45954|Baked
45954|Roasted
45954|Recipe Types
45954|Passover
45954|Seder
45954|Chicken - Main Dishes Only [Ad Channel]
45954|Low Carbohydrate
45954|Beginner
45954|Over 8 Hours
45954|Paleolithic Diet
45954|Whole30
45954|Lifestyle
45954|Kosher
45954|Kosher: Meat
45954|DMP Segments
45954|ReynoldsFoil
45954|HVR Packet Recipes
45954|Menus
45954|Top Recipes
45954|Main Dishes
45954|Buffet and Potluck
45954|Poultry
45954|Chicken
45954|Seasonings
45954|Spices
45954|Pepper and Peppercorns
45954|Make Ahead of Time
45954|Whole Chicken
45954|Budget Conscious
45954|Sales and Marketing Partners
45954|Kraft
45954|Kraft Homestyle Family Favorites
45954|Licensing
45954|Safeway
45954|Videos (Not Web Shows)
45954|Video Cookbook
45954|Geographic
45954|North America
45954|United States
45954|Southwest United States
45954|Nevada
45954|Poultry Main Dishes
45954|90 Plus Minutes
45954|Meat and Poultry
45954|Chicken
45954|Whole Chicken
162091|Family
162091|Beef
162091|Main
162091|Dinner
25678|Soup
25678|Beef
25678|Dinner
262326|Casserole
262326|Pasta
262326|Beef
262326|Main
262326|Dinner
236322|Italian
236322|Beef
236322|World
236322|Main
236322|Dinner
158229|Family
158229|BBQ
158229|Asian
158229|Beef
158229|World
158229|Main
158229|Dinner
232247|Dinner
232247|Geographic
232247|North America
232247|United States
232247|Southern United States
232247|Other South
232247|Tennessee
232247|Main Dishes
232247|Oven
232247|Baked
232247|Moderate Effort
232247|1 to 3 Hours
232247|Casual Entertaining
232247|Meat
232247|Beef
232247|Pork
232247|Meat Main Dishes
232247|Recipe Types
232247|Ground Beef
232247|Ground Pork
232247|Meatloaf
232247|Veal
232247|Beef - Main Dishes Only [Ad Channel]
232247|Aluminum Foil
232247|Geographic
232247|North America
232247|Comfort Food
232247|Meat
232247|Veal
232247|Experienced
232247|ReynoldsFoil
232247|Meat and Poultry
232247|Pork
232247|Ground
231026|Family
231026|Budget
231026|Indian
231026|Beef
231026|World
231026|Main
231026|Dinner
160399|Entertaining
160399|Beef
160399|Holiday
160399|Main
160399|Dinner
78299|Dinner
78299|Recipe Types
78299|Stovetop
78299|Boiled
78299|Father' Day
78299|Tailgating
78299|Theme Parties
78299|Super Bowl
78299|High Fiber
78299|Other Preparation Methods
78299|Cooking with Beer
78299|Soups, Stews, Chili [Ad Channel]
78299|Allrecipes Magazine
78299|Allrecipes Magazine Logo
78299|Top 200 Recipes (Not Sponsorable)
78299|DMP Segments
78299|ReynoldsSlowCooker
78299|Menus
78299|Top Recipes
78299|Licensing
78299|Bush's Beans
78299|Safeway
78299|Canadian Occasions
78299|Grey Cup
78299|Sales and Marketing Partners
78299|Home Depot
78299|Meat
78299|Soups and Stews
78299|Legumes
78299|Seasonings
78299|Seasoning Mixes
78299|Chili Spices
78299|Chili
78299|Chili Bean
78299|Lifestyle
78299|Malbec
78299|Syrah and Shiraz
78299|Zinfandel
78299|Entertaining
78299|Parties
78299|March Madness
78299|Meat
78299|Pork
78299|Beef
78299|Ground Beef
78299|Canned Goods
78299|Four Cans
78299|Experienced
78299|Pork Sausage
78299|Italian Pork Sausage
78299|90 Plus Minutes
78299|Back to School (Tyson)
78299|Soups
78299| Stews and Chili
78299|Chili
78299|Pork Chili
14685|Dairy Free
14685|Slow
14685|Soup
14685|Beef
14685|Dinner
14595|Dairy Free
14595|Family
14595|Budget
14595|Beef
14595|Main
14595|Dinner
16352|Family
16352|Slow
16352|Pasta
16352|Beef
16352|Lowcarb
16352|Main
16352|Dinner
16239|Family
16239|Budget
16239|Slow
16239|Beef
16239|Main
16239|Dinner
16881|Family
16881|Budget
16881|Casserole
16881|Mexican
16881|Beef
16881|World
16881|Main
16881|Dinner
21353|Italian
21353|Beef
21353|World
21353|Main
23567|Family
23567|Slow
23567|Beef
23567|Main
23567|Dinner
16235|Entertaining
16235|Quick Easy
16235|Soup
16235|Beef
16235|Dinner
14985|Gluten Free
14985|Dairy Free
14985|Budget
14985|Slow
14985|Soup
14985|Beef
14985|Dinner
24202|Beef
24202|Main
24202|Dinner
83557|Recipe Types
83557|Dinner
83557|Test Term : Main Dish
83557|Geographic
83557|Europe
83557|Western Europe
83557|Germany
83557|Main Dishes
83557|Recipe Types
83557|Oven
83557|Baked
83557|Roasted
83557|Chicken - Main Dishes Only [Ad Channel]
83557|Main Dishes
83557|Low Carbohydrate
83557|Kosher
83557|Passover
83557|Poultry
83557|Chicken
83557|Gluten-Free
83557|Whole Chicken
83557|[Yahoo] Main Ingredient
83557|[Yahoo] Course/Meal
83557|[Yahoo] Occasion/Holiday
83557|[Yahoo] Provider
83557|[Yahoo] Taste & Texture
83557|[Yahoo] Cooking Method
83557|[Yahoo] Chicken
83557|[Yahoo] Dinner
83557|[Yahoo] Main Dish
83557|[Yahoo] Date Dinners
83557|[Yahoo] All Recipes
83557|[Yahoo] Savory
83557|[Yahoo] Meaty
83557|[Yahoo] Juicy
83557|[Yahoo] Roasting
83557|Paleolithic Diet
83557|Kosher: Meat
83557|Sales and Marketing Partners
83557|Dinner Spinner
83557|Menus
83557|Licensing
83557|Top 200 Recipes (Not Sponsorable)
83557|ReynoldsFoil
83557|HVR Shaker Recipes
83557|Top Recipes
83557|Kraft
83557|Kraft Homestyle Family Favorites
83557|Safeway
83557|Videos (Not Web Shows)
83557|Video Cookbook
83557|Poultry Main Dishes
83557|Purim
83557|Experienced
83557|World Cuisine
83557|European
83557|German
228293|Dinner
228293|Inspired Cuisine
228293|Indian Inspired
228293|Stovetop
228293|1 to 3 Hours
228293|Recipe Types
228293|Simmered
228293|Main Dishes
228293|Poultry Main Dishes
228293|Poultry
228293|Chicken
228293|Seasonings
228293|Seasoning Mixes
228293|Curry Powder
228293|Chicken Breasts
228293|Dairy
228293|Cream
228293|Boneless Chicken Breasts
228293|Chicken - Main Dishes Only [Ad Channel]
228293|Curry Main Dishes
228293|Freezable
228293|Canned Goods
228293|One Can
228293|Experienced
228293|ReynoldsSlowCooker
228293|World Cuisine
228293|Asian
228293|Indian
216159|Dinner
216159|Main Dishes
216159|Experienced
216159|Moderate Effort
216159|Valentine's Day
216159|Mother's Day
216159|1 to 3 Hours
216159|Formal Entertaining
216159|Hot Temperature
216159|Beverages
216159|Mushrooms
216159|Savory Flavor
216159|Poultry Main Dishes
216159|Poultry
216159|Chicken
216159|Recipe Types
216159|Alcoholic Beverages (Ingredient)
216159|Chicken Thighs
216159|Wine
216159|White Wine
216159|Dairy
216159|Cream
216159|Anniversary
216159|Chicken - Main Dishes Only [Ad Channel]
216159|Low-Potassium
216159|Advanced
216159|ReynoldsSlowCooker
216159|Meat and Poultry
216159|Chicken
216159|Chicken Thighs
218794|Main Dishes
218794|Soups and Stews
218794|Stovetop
218794|Experienced
218794|Moderate Effort
218794|5 to 30 Minutes
218794|Hot Temperature
218794|Pasta and Noodles
218794|Poultry
218794|Chicken
218794|Shaped Pasta
218794|Gnocchi Pasta
218794|Chicken Breasts
218794|Boneless Chicken Breasts
218794|Soups, Stews, Chili [Ad Channel]
218794|Allrecipes Allstars
218794|ReynoldsSlowCooker
218794|Recipe Types
218794|Soups
218794|Poultry Soups
218794|Chicken Soups
218794|Experienced
218794|Dumpling Main Dishes
218794|Soups
218794| Stews and Chili
218794|Soup
218794|Noodle Soup
17711|Recipe Types
17711|Dinner
17711|Test Term : Main Dish
17711|Main Dishes
17711|Oven
17711|Broiled
17711|Beginner
17711|Easter
17711|Poultry
17711|Chicken
17711|Poultry
17711|Chicken
17711|Chicken Breasts
17711|Chicken - Main Dishes Only [Ad Channel]
17711|Low Carbohydrate
17711|Valentine's Day
17711|Licensing
17711|ReynoldsFoil
17711|Safeway
17711|Poultry Main Dishes
17711|Cooking for Two
17711|Meat and Poultry
17711|Chicken
17711|Chicken Breasts
17711|Broiled
276263|Chicken
276263|Main
276263|Dinner
26317|Autumn
26317|Winter
26317|Recipe Types
26317|Poultry
26317|Seasonings
26317|Spices
26317|Celery Seed
26317|Chicken
26317|Chicken - Main Dishes Only [Ad Channel]
26317|Chicken Breasts
26317|Chardonnay
26317|Allrecipes Magazine
26317|Allrecipes Magazine Logo
26317|Top 200 Recipes (Not Sponsorable)
26317|DMP Segments
26317|ReynoldsFoil
26317|Sales and Marketing Partners
26317|Home Depot
26317|Main Dishes
26317|Savory Pies
26317|Pot Pies
26317|Menus
26317|Top Recipes
26317|Hall of Fame
26317|Comfort Food
26317|Licensing
26317|Safeway
26317|Videos (Not Web Shows)
26317|Video Cookbook
26317|Experienced
26317|Back to School (Tyson)
26317|Meat and Poultry
26317|Chicken
26317|Chicken Breasts
8941|Recipe Types
8941|Test Term : Main Dish
8941|Test Term : Side Dish
8941|Main Dishes
8941|Soups and Stews
8941|Stovetop
8941|Stewed
8941|Recipe Types
8941|Appliances
8941|Slow Cooker
8941|Beginner
8941|Soups and Stews
8941|Poultry
8941|Chicken
8941|Soups, Stews, Chili [Ad Channel]
8941|Chicken Breasts
8941|Dinner Spinner
8941|AR Photo
8941|Menus
8941|Licensing
8941|Top 200 Recipes (Not Sponsorable)
8941|DMP Segments
8941|ReynoldsSlowCooker
8941|Top Recipes
8941|Hall of Fame
8941|Comfort Food
8941|Canned Goods
8941|Safeway
8941|Videos (Not Web Shows)
8941|Video Cookbook
8941|Soups
8941|Poultry Soups
8941|Chicken Soups
8941|One Can
8941|Dumpling Main Dishes
8941|90 Plus Minutes
8941|Back to School (Tyson)
8941|Soups
8941| Stews and Chili
8941|Soup
8941|Chicken Soup
8941|Chicken and Dumplings
70343|Inspired Cuisine
70343|Mexican Inspired
70343|Recipe Types
70343|Theme Parties
70343|Legumes
70343|Black Bean
70343|Super Bowl
70343|High Fiber
70343|Beginner
70343|Egg Free
70343|Budget Conscious
70343|Appliances
70343|Slow Cooker
70343|Seasonings
70343|Poultry
70343|Chicken
70343|Mexican [Ad Channel]
70343|Dinner Spinner
70343|Chicken Breasts
70343|AR Photo
70343|Allrecipes Magazine
70343|Allrecipes Magazine Logo
70343|DMP Segments
70343|ReynoldsSlowCooker
70343|Menus
70343|Top Recipes
70343|Hall of Fame
70343|Corn
70343|Licensing
70343|Bush's Beans
70343|Safeway
70343|Videos (Not Web Shows)
70343|Video Cookbook
70343|Canadian Occasions
70343|Grey Cup
70343|Soups and Stews
70343|Vegetable
70343|Seasonings
70343|Seasoning Mixes
70343|Seasoning Mixes
70343|Taco Seasoning
70343|Dinner
70343|Soups
70343|Tortilla Soup
70343|Poultry Soups
70343|Chicken Soups
70343|Comfort Food
70343|Canned Goods
70343|Six Cans
70343|90 Plus Minutes
70343|Back to School (Tyson)
70343|Soups
70343| Stews and Chili
70343|Soup
70343|Tortilla Soup
8652|Dinner
8652|Oven
8652|Baked
8652|Recipe Types
8652|Vegetable
8652|Poultry
8652|Allium
8652|Garlic
8652|Chicken
8652|Chicken - Main Dishes Only [Ad Channel]
8652|Chicken Breasts
8652|MyPlate
8652|Allrecipes Magazine
8652|Allrecipes Magazine Logo
8652|Localization Project
8652|UK and Ireland ROD
8652|UK and Ireland ROD Spring
8652|Low Carbohydrate
8652|Beginner
8652|Main Dishes
8652|Summer
8652|Sales and Marketing Partners
8652|Filippo Berio
8652|Menus
8652|Top Recipes
8652|Kraft
8652|Kraft Homestyle Family Favorites
8652|Licensing
8652|Safeway
8652|Videos (Not Web Shows)
8652|Video Cookbook
8652|Meat and Poultry
8652|Chicken
8652|Chicken Breasts
89539|Recipe Types
89539|Test Term : Main Dish
89539|Inspired Cuisine
89539|Mexican Inspired
89539|Soups and Stews
89539|Appliances
89539|Slow Cooker
89539|Vegetable
89539|Poultry
89539|Chicken
89539|Allium
89539|Garlic
89539|Seasonings
89539|Seasoning Mixes
89539|Chili Spices
89539|Spices
89539|Cumin
89539|Mexican [Ad Channel]
89539|Dinner Spinner
89539|Menus
89539|Licensing
89539|Allrecipes Magazine
89539|Allrecipes Magazine Logo
89539|Top 200 Recipes (Not Sponsorable)
89539|DMP Segments
89539|ReynoldsSlowCooker
89539|Lifestyle
89539|Dairy-Free
89539|Top Recipes
89539|Safeway
89539|Videos (Not Web Shows)
89539|Video Cookbook
89539|Soups
89539|Budget Conscious
89539|Comfort Food
89539|Canned Goods
89539|Poultry Soups
89539|Tortilla Soup
89539|Chicken Soups
89539|Four Cans
89539|Vegetable
89539|Corn
89539|Frozen Corn
89539|Experienced
89539|Back to School
89539|90 Plus Minutes
89539|Back to School (Tyson)
89539|Soups
89539| Stews and Chili
89539|Soup
89539|Tortilla Soup
8665|Dinner
8665|Stovetop
8665|Braised
8665|Recipe Types
8665|Low Carbohydrate
8665|Low Glycemic Index
8665|Dairy-Free
8665|Paleolithic Diet
8665|Whole30
8665|Poultry
8665|Poultry Main Dishes
8665|Chicken
8665|Healthy [Ad Channel]
8665|Chicken Breasts
8665|MyPlate
8665|Top 200 Recipes (Not Sponsorable)
8665|ReynoldsFoil
8665|Localization Project
8665|ANZ ROD
8665|ANZ ROD Autumn
8665|eDiets
8665|2 MBFAT:1 MBCARBS
8665|Sales and Marketing Partners
8665|Kosher
8665|Kosher: Meat
8665|Menus
8665|Top Recipes
8665|Kraft
8665|Kraft Homestyle Family Favorites
8665|Low-Calorie
8665|Licensing
8665|Safeway
8665|Videos (Not Web Shows)
8665|Video Cookbook
8665|Main Dishes
8665|Healthy
8665|Healthy - USDA CTAX
8665|Budget Conscious
8665|Canned Goods
8665|One Can
8665|Weight-Loss
8665|Experienced
8665|30 Minutes to 1 Hour
8665|Meat and Poultry
8665|Chicken
8665|Chicken Breasts
8665|Skillet
143082|Dinner
143082|Stovetop
143082|Sauteed
143082|Recipe Types
143082|Chicken - Main Dishes Only [Ad Channel]
143082|Sales and Marketing Partners
143082|Allrecipes Magazine
143082|Allrecipes Magazine Logo
143082|ReynoldsFoil
143082|Ro-Tel (Bold Flavor)
143082|Experienced
143082|Dairy-Free
143082|Kosher
143082|Kosher: Meat
143082|Menus
143082|Top Recipes
143082|Videos (Not Web Shows)
143082|Video Cookbook
143082|Main Dishes
143082|Moderate Effort
143082|5 to 30 Minutes
143082|Hot Temperature
143082|Vegetable
143082|Sweet Flavor
143082|Spicy Flavor
143082|Savory Flavor
143082|Poultry Main Dishes
143082|Poultry
143082|Chicken
143082|Allium
143082|Garlic
143082|Seasonings
143082|Spices
143082|Ginger
143082|Chicken Breasts
143082|Syrup and Sweeteners
143082|Honey
143082|Boneless Chicken Breasts
143082|Sugar
143082|Budget Conscious
143082|Budget Conscious
143082|Experienced
143082|Meat and Poultry
143082|Chicken
143082|Chicken Breasts
17227|Recipe Types
17227|Dinner
17227|Test Term : Main Dish
17227|Main Dishes
17227|Appliances
17227|Slow Cooker
17227|Cheese
17227|Poultry
17227|Chicken
17227|Appliances
17227|Slow Cooker
17227|Cheese
17227|Pasta and Noodles
17227|Poultry
17227|Chicken
17227|Chicken Breasts
17227|Chicken - Main Dishes Only [Ad Channel]
17227|Low Carbohydrate
17227|Sales and Marketing Partners
17227|Dinner Spinner
17227|Menus
17227|Licensing
17227|Top 200 Recipes (Not Sponsorable)
17227|DMP Segments
17227|ReynoldsSlowCooker
17227|Kraft
17227|Top Recipes
17227|Kraft Homestyle Family Favorites
17227|Safeway
17227|Videos (Not Web Shows)
17227|Video Cookbook
17227|Cream Cheese
17227|Pasta and Noodles Main Dishes
17227|Stroganoff Pasta Main Dish
17227|Comfort Food
17227|Canned Goods
17227|One Can
17227|Experienced
17227|90 Plus Minutes
17227|Back to School (Tyson)
17227|Main Dish
17227|Pasta
17227|Chicken
11967|Recipe Types
11967|Dinner
11967|Main Dishes
11967|Recipe Types
11967|[Yahoo] Main Ingredient
11967|[Yahoo] Chicken
11967|[Yahoo] Course/Meal
11967|[Yahoo] Dinner
11967|[Yahoo] Provider
11967|[Yahoo] All Recipes
11967|[Yahoo] Special Diet
11967|[Yahoo] High Fiber
11967|Chicken Breasts
11967|[Yahoo] Taste & Texture
11967|[Yahoo] Rich
11967|[Yahoo] Salty
11967|[Yahoo] Savory
11967|[Yahoo] Meaty
11967|Other Preparation Methods
11967|Cooking with Wine
11967|Pasta and Noodles
11967|Poultry
11967|Strand and Ribbon Pasta
11967|Angel Hair Pasta
11967|Chicken
11967|Pasta - Main Dishes Only [Ad Channel]
11967|ReynoldsFoil
11967|Sales and Marketing Partners
11967|Menus
11967|Top Recipes
11967|Kraft
11967|Kraft Homestyle Family Favorites
11967|Licensing
11967|Safeway
11967|Videos (Not Web Shows)
11967|Video Cookbook
11967|Poultry Main Dishes
11967|Canned Goods
11967|One Can
11967|Experienced
11967|Meat and Poultry
11967|Chicken
11967|Chicken Breasts
11967|Pasta
68532|Inspired Cuisine
68532|Asian Inspired
68532|Main Dishes
68532|Stovetop
68532|Recipe Types
68532|Egg Free
68532|Recipe Types
68532|Beverages
68532|Fruit
68532|Poultry
68532|Seasonings
68532|Seasoning Mixes
68532|Curry Powder
68532|Chicken
68532|Chicken Breasts
68532|Asian [Ad Channel]
68532|ReynoldsSlowCooker
68532|Licensing
68532|Safeway
68532|Videos (Not Web Shows)
68532|Video Cookbook
68532|Geographic
68532|Asia
68532|South Eastern Asia
68532|Thailand
68532|Curry Main Dishes
68532|Coconut
68532|Canned Goods
68532|Three Cans
68532|Experienced
68532|Non-Alcoholic Beverages (Ingredient)
68532|Non-Dairy Milk
68532|Coconut Milk
